20
-0.15362657954529135	0.2907730786227717	0.9443553299204162
-0.14697169563268708	0.21087799550566144	0.9663856587326451
-0.13746732405508313	0.05583089601877189	0.9889034558356702
-0.1869283562326967	-0.051685226538622356	0.9809977323793042
-0.1783616551548353	-0.1059258016293447	0.9782283744731468
-0.08989075191840318	0.2184887880009037	0.9716772897164264
-0.08324498704722379	0.12715927805805233	0.9883513588265689
-0.08228907846460472	-0.02600336138791024	0.9962450739382874
-0.06801428301531288	-0.15636098047245217	0.9853122415535038
-0.06230618864388181	-0.21059243652173637	0.9755321274728201
0.09560863659087948	0.21563930033590584	0.971757001072274
0.10036082237969216	0.12908933330615963	0.9865038720805458
0.10321031004469303	-0.004099535360516415	0.9946081509318524
0.10036082237969121	-0.14874106893578004	0.9837263220391388
0.09560863659087974	-0.21248601560411084	0.97243029572682
0.1869290274922737	0.3241204505172938	0.9273097551969323
0.2059651277718142	0.2498878665644541	0.9460935144046423
0.22785071571635326	0.14141583542446312	0.9633443835554079
0.20596512777183767	0.05487498743614842	0.9769975258555774
0.21548773743231797	-0.013667740228161012	0.9763654419529781
